Step,Time
Train_Sum,182153.06440734863
Train_Mean,16559.36949157715
Valid,425.858154296875
Test,528.366455078125
Train_Epoch1,18219.411407470703
Train_Epoch2,18088.12030029297
Train_Epoch3,17808.287231445312
Train_Epoch4,17427.591430664062
Train_Epoch5,18008.45361328125
Train_Epoch6,17475.157989501953
Train_Epoch7,15398.781555175781
Train_Epoch8,15403.062774658203
Train_Epoch9,14379.612197875977
Train_Epoch10,14906.55239868164
Train_Epoch11,15038.033508300781
