Step,Time
Train_Sum,194769.8602142334
Train_Mean,16230.82168451945
Valid,401.8260803222656
Test,407.096923828125
Train_Epoch1,18145.298797607422
Train_Epoch2,18298.75048828125
Train_Epoch3,17906.33380126953
Train_Epoch4,17691.76971435547
Train_Epoch5,17671.57598876953
Train_Epoch6,17322.850524902344
Train_Epoch7,16439.67694091797
Train_Epoch8,13661.523529052734
Train_Epoch9,14798.770202636719
Train_Epoch10,15566.735916137695
Train_Epoch11,15270.945251464844
Train_Epoch12,11995.62905883789
