Step,Time
Train_Sum,179415.33752441406
Train_Mean,16310.485229492188
Valid,227.14012145996094
Test,283.78179931640625
Train_Epoch1,16569.827911376953
Train_Epoch2,13440.57504272461
Train_Epoch3,11247.818267822266
Train_Epoch4,15256.92074584961
Train_Epoch5,17377.812561035156
Train_Epoch6,17612.81021118164
Train_Epoch7,18055.35726928711
Train_Epoch8,17687.1162109375
Train_Epoch9,17486.838958740234
Train_Epoch10,17483.882537841797
Train_Epoch11,17196.377807617188
