Step,Time
Train_Sum,298079.69482421875
Train_Mean,24839.974568684895
Valid,2481.284423828125
Test,2272.947021484375
Train_Epoch1,25711.184326171875
Train_Epoch2,24471.51171875
Train_Epoch3,25174.453369140625
Train_Epoch4,24876.3701171875
Train_Epoch5,24510.51416015625
Train_Epoch6,24106.3505859375
Train_Epoch7,24588.645751953125
Train_Epoch8,24921.45556640625
Train_Epoch9,24379.762451171875
Train_Epoch10,24876.61279296875
Train_Epoch11,25131.326416015625
Train_Epoch12,25331.507568359375
