Step,Time
Train_Sum,297481.1374511719
Train_Mean,24790.094787597656
Valid,2215.650146484375
Test,2495.48046875
Train_Epoch1,25378.179931640625
Train_Epoch2,24337.21728515625
Train_Epoch3,24568.896728515625
Train_Epoch4,24997.04150390625
Train_Epoch5,24855.456298828125
Train_Epoch6,24562.652099609375
Train_Epoch7,24961.3330078125
Train_Epoch8,25097.9619140625
Train_Epoch9,25114.55419921875
Train_Epoch10,24307.572509765625
Train_Epoch11,24893.42822265625
Train_Epoch12,24406.84375
