Step,Time
Train_Sum,298027.8654785156
Train_Mean,24835.65545654297
Valid,2473.8349609375
Test,2454.82373046875
Train_Epoch1,24799.29150390625
Train_Epoch2,25098.137451171875
Train_Epoch3,24366.47314453125
Train_Epoch4,24791.53076171875
Train_Epoch5,24866.856201171875
Train_Epoch6,24540.621826171875
Train_Epoch7,24747.011474609375
Train_Epoch8,24960.925537109375
Train_Epoch9,24704.514404296875
Train_Epoch10,24780.526123046875
Train_Epoch11,25337.30810546875
Train_Epoch12,25034.6689453125
